text,label
"WASHINGTON (Reuters) - The U.S. Senate’s No. 2 Republican said on Monday that he hoped a vote could be held next week on a bill to roll back Obamacare and that a revised Republican healthcare plan could be released later this week, The Hill reported. “We’re just trying to get a good picture of what the alternatives are, and hopefully next week we’ll be prepared to take the bill up and vote on it,” Senate Majority Whip John Cornyn told reporters, according to the publication. Cornyn said Republicans were still waiting to hear back from the Congressional Budget Office on some proposed changes to their initial draft bill, The Hill said. ",1
"WASHINGTON (Reuters) - U.S. President Barack Obama will announce his choice on Wednesday to replace conservative Justice Antonin Scalia on the Supreme Court, he said in a statement released by the White House. Obama will make the announcement at 11 a.m. (1500 GMT), the statement said. “I’ve made my decision: Today, I will announce the person I believe is eminently qualified to sit on the Supreme Court,” Obama wrote. He did not identify his pick in the note. ",1
"NEW YORK (Reuters) - The U.S. State Department released the final batch of Hillary Clinton’s emails on Monday from her time at the agency’s helm, bringing the final tally of emails it says contain classified information to more than 2,000. The department has been regularly releasing batches of her work emails in keeping with a judge’s order. But Monday’s release of the final 1,700 messages does not end the controversy and legal uncertainty dogging Clinton’s Democratic presidential campaign since her use of a private email server came to light a year ago. Republican rivals in the battle for the Nov. 8 election have cited the email controversy in saying Clinton, the Democratic front-runner, is unfit for the presidency. Clinton, secretary of state from 2009 to 2013, has said her email arrangement broke no rules and that she will be vindicated. One of the newly released exchanges shows Clinton and Jake Sullivan, one of her closest aides, in a discussion now entirely censored as “secret,” the second-highest level in the government’s three-tier classification system.  The messages, sent on June 7, 2012, bear the subject “Khar - where we are” - likely a reference to Hina Rabbani Khar, Pakistan’s foreign minister. The previous day, Pakistan had renewed its insistence that the United States apologize for an air attack that killed 24 Pakistani soldiers. All told, classified information appears in 2,093 of the 30,300 work emails and attachments Clinton’s lawyers returned to the department in 2014, including 261 such emails released on Monday. That information is obscured with white boxes in the public copies.  The government forbids sending or storing classified information outside secure, government-controlled channels. The FBI has taken the server and is investigating with U.S. Justice Department attorneys whether laws were broken through the unusual arrangement. The State Department’s inspector general and at least two Republican-led congressional committees are conducting similar inquiries.  The State Department is investigating how much of the information in the more than 2,000 emails marked as classified was classified at the time they were sent. The vast majority of those messages - 2,028 - contain information classified at the “confidential” level, the lowest, including scores sent by Clinton herself. A further 65 contain “secret” information, including at least one written by Clinton, while 22 contain “top-secret” information from U.S. intelligence agencies, which have been entirely withheld from release. Members of the public are still fighting the department in court for access to thousands of public records connected to some of Clinton’s closest aides. Last week, a federal judge granted a request by a conservative group suing the State Department under open records laws to seek sworn testimony from department officials and Clinton aides to see if the arrangement was intended to thwart public access to government records. Clinton’s staff has accused the government of overclassifying, and attribute the large number of emails now marked as classified to an “interagency” dispute between the State Department and intelligence agencies. At most, only a few dozen of the 2,000 classified emails included information from intelligence agencies, according to several people familiar with those agencies’ analyses of the emails. The vast majority of the classified information originated with State Department ambassadors and employees, including Clinton herself. State Department lawyers told a federal judge last week they still did not know who in the government authorized Clinton’s email arrangement or why. Clinton has said the arrangement was for her convenience, but that she now regrets it. The Justice Department, seeking to rebut suggestions that President Barack Obama’s administration may have inappropriate influence on its investigation, has not briefed the White House on its progress, Attorney General Loretta Lynch said on Monday.  (Reporting by Jonathan Allen; Additional reporting by Mark Hosenball and Idrees Ali; Editing by Andrea Ricci and Peter Cooney) This article was funded in part by SAP. It was independently created by the Reuters editorial staff. SAP had no editorial involvement in its creation or production.",1
"WASHINGTON (Reuters) - The U.S. Senate Intelligence Committee said on Wednesday it asked former FBI Director James Comey to appear before the panel in both public and closed sessions, stepping up its investigation of Russia’s alleged interference into the 2016 U.S. election. It also said it had asked Acting FBI Director Andrew McCabe to send any notes or other memos prepared by Comey about communications he may have had with senior White House and Department of Justice officials related to the investigation into Russia and the election. ",1
"SAVONLINNA, Finland (Reuters) - President Vladimir Putin said on Thursday that Russia would be forced to retaliate if Washington pressed ahead with what he called illegal new sanctions against Moscow, describing U.S. conduct towards his country as boorish and unreasonable. Putin, speaking on a visit to Finland, was commenting on a vote by the U.S. House of Representatives which on Tuesday decided to impose new sanctions on Moscow and to force President Donald Trump to obtain lawmakers’ permission before easing any sanctions on Russia.  The sanctions have yet to be approved by the Senate or Trump, and a top White House aide said on Thursday that Trump could veto the legislation in order to push for a tougher deal. Putin, who has repeatedly denied U.S. allegations that Russia interfered with last year’s U.S. presidential election, said Moscow would only decide on how to retaliate against Washington once it had seen the final text of the proposed law. “As you know, we are exercising restraint and patience, but at some moment we’ll have to retaliate. It’s impossible to endlessly tolerate this boorishness towards our country,” Putin told a joint news conference with his Finnish counterpart. “When will our response follow? What will it be? That will depend on the final version of the draft law which is now being debated in the U.S. Senate.” Putin also spoke about an ongoing diplomatic row between Moscow and Washington which erupted last December when then U.S. President Barack Obama ordered the seizure of Russian diplomatic property in the United States and the expulsion of 35 Russian diplomats. “This goes beyond all reasonable bounds,” said Putin. “And now these sanctions - they are also absolutely unlawful from the point of view of international law.” Calling the proposed sanctions “extremely cynical,” Putin said the demarche looked like an attempt by Washington to use its “geopolitical advantages ... to safeguard its economic interests at the expense of its allies”. He dismissed Congressional investigations into Russia’s alleged meddling in last year’s U.S. presidential election, calling them a symptom of growing anti-Russian hysteria in the United States and a result of U.S. domestic politics. “It’s very sad that U.S.-Russian relations are being sacrificed to resolve internal policy issues in the U.S,” said Putin. “It’s a pity, because acting together we could be solving jointly the most acute problems that worry the peoples of Russia and the United States much more efficiently.”  However, Putin said that Moscow had “many friends” in the United States and hoped that one day the situation would right itself.  ",1
"WASHINGTON/NEW YORK (Reuters) - One immediate consequence of Donald Trump’s stunning victory in the U.S. presidential race is that the identity crisis that convulsed the Republican Party during his tumultuous candidacy has been resolved. It’s Trump’s party now, for better or worse. Although having never before held public office, the businessman and former reality TV star vanquished 16 other Republican candidates to win the nomination and go on to defeat Democrat Hillary Clinton, but established Republicans challenged his commitment to party tenets and organized against him. Trump’s political ascent encountered fierce opposition from some in the party’s establishment wing that includes former Florida Governor Jeb Bush and Ohio Governor John Kasich and from others in its social-conservative faction, such as U.S. Senator Ted Cruz of Texas. All of them criticized Trump at times for straying from orthodox Republican positions on such issues as trade, his temperament or his lack of governing experience. But on Wednesday, all of that seemed forgotten and forgiven, at least for the moment, as Trump, the surprise winner in a 17-month-long election campaign, prepared to take power with the backing of Republican majorities in both chambers of Congress and the promise of an aggressive conservative agenda.  “The American people have spoken and it’s time to come together,” Kasich tweeted on Wednesday after he scrapped plans for a speech in Washington later this week that was intended to pave a new direction for the party after an expected Trump loss.  Bush said he would “pray” for Trump. Cruz termed Trump’s win “an amazing victory for the American worker.” Paul Ryan, speaker of the U.S. House of Representatives who had drawn the ire of Trump supporters by refusing to campaign for him, praised Trump on Wednesday and said that voters had delivered Trump a “mandate” to pursue his agenda, having won the electoral vote that counts while Clinton likely won the popular vote.  Had Trump lost, both Ryan and Reince Priebus, chairman of the Republican National Committee, were expected to face challenges to their jobs. Now, having protected his House majority, Ryan will be Trump’s top legislative ally.  If, as many expect, Priebus is tapped by Trump to join his administration, Trump will be able to replace him with a hand-picked successor, thus cementing his grip on the party’s apparatus.  Republican donors who did not support Trump, too, were coming around.  “Nothing unifies like these decisive wins, and nothing unifies like the power of having the House, the Senate and the White House,” said an adviser to a leading donor. Representative Chris Collins, who was an early Trump supporter, said without the opposition of President Barack Obama, a Democrat, many divisions within the Republican Party would dissipate.  “The big difference is we now have complete Republican control,” Collins told Reuters. “We’re all on the same page give or take 10 percent, which is nuances more than anything.” Trump adopted much of the “Better Way” domestic policy agenda Ryan has painstakingly put together in over the last few years, notably revising his tax plan to bring it roughly in line with House Republicans’ proposal after initially floating much more drastic reform. Trump this year proposed cutting the top individual income tax rate to 33 percent from its current 39.6 percent. He had initially said he would drop that rate down to 25 percent but revised his proposal after tax experts said it would balloon government deficits. While Trump has offered a bare-bones outline of his replacement plan for Obama’s signature national healthcare law known as Obamacare, advisers told Reuters he would draw heavily on the House version. At a news conference on Wednesday, Senate Majority Leader Mitch McConnell vowed that Congress under Trump would move quickly to repeal Obamacare. It remains to be seen whether House Republicans view Trump’s mandate as extending to other, prominent campaign promises. Trump staked much of his candidacy on opposing major trade deals, while Republicans have generally favored free trade. Trump promised repeatedly not to touch Medicare and Social Security federal retirement benefits, asserting that Clinton would slash those programs even though she had not proposed to do so. Most mainstream Republicans believe revamping Medicare and Social Security is critical to curbing federal spending. Trump vowed to repeal the Dodd-Frank financial reform law. During the campaign he met with House Financial Services Chairman Jeb Hensarling but never endorsed Hensarling’s proposed bank regulation legislation and instead called for a return to the 1930s Glass-Steagall law separating commercial and investment banking.  Representative Warren Davidson, a member of the ultra-conservative Freedom Caucus in the House, said he thought Congress could get some early wins on areas of agreement with Trump that included replacing Obamacare and finding a way to repatriate corporate profits held overseas and using the money to pay for infrastructure repairs.  Richard Hunt, head of the Consumer Bankers Association, which lobbies for some of the biggest U.S. banks, said Republicans must act swiftly to show that as change agents they can actually govern. “They have to show the American people that Republicans are able and capable of governing. Obviously there was a clear mandate last night that says Washington is not working and people want Washington to work,” he said. “Part of me says you need to have a clean slate, okay, that was the campaign, now this is governing.” ",1
"MANILA (Reuters) - Canadian Prime Minister Justin Trudeau hopped from one table to the next, chatted with people and posed for selfies on Sunday at a fastfood chain store in Manila, charming residents of the Philippines capital for the second time in two years. Trudeau, in Manila for a summit of regional leaders, dropped in at an outlet of fastfood giant Jollibee Foods Corp  after a visit to a nearby women s clinic that advocates family planning, a touchy subject in the Catholic-majority Philippines. He greeted nearly everyone in the store, shaking hands and exchanging hugs with fans after ordering fried chicken and a strawberry float.  Can I get it to go? I ll eat it in the car,  Trudeau said, before going behind the counter for a photograph with Jollibee staff. Earlier, when he landed at Clark airport, a smiling Trudeau waded into a crowd of children gathered to greet dignitaries arriving for the summit, exchanging high fives and waving to others.  During his last visit to Manila, Trudeau won a Twitter poll with the hashtag #APEChottie that asked people to vote for the most attractive leader at the Asia Pacific Economic Cooperation summit in 2015.  He s so handsome! And he s very nice,  said 29-year-old Rina Aparicio, among the customers at the fastfood outlet.  I asked for a selfie and he said yes right away.  Outside the store, hundreds of people screamed and shouted  as Trudeau got into his car, waving what appeared to be hastily written placards saying  Welcome to the Philippines!  Trudeau visited the first Jollibee store in Winnipeg, Canada in January, a country with hundreds of thousands of Filipino immigrants. Jollibee, a $5 billion company that has been dubbed the McDonald s of the Philippines, is looking to go global with primary targets including China and the United States.  The company, which also serves burgers and sweet spaghetti, is opening another outlet in Winnipeg this month and plans are to increase that to 30 in five to 10 years, said Jose Minana, a Jollibee executive. Minana said the company did not seek out Trudeau for the visit, and said it was requested by Canadian officials.  We re very humbled by him taking time from his obviously busy schedule to give us a slice of his time,  said Minana.  I d like to also think that he enjoys the food.  ",1
"CAIRO (Reuters) - Airlines operating at Cairo airport were officially requested on Sunday to prevent U.S. immigration visa holders from seven Muslim-majority countries from boarding flights to the United States, Hossam Hussein, an EgyptAir official, said. Hussein, who is responsible for EgyptAir’s daily flight to New York, said authorities there had notified them hours earlier of the new restrictions. He said green card holders from Sudan, Yemen, Iraq, Iran, Syria, Somalia and Libya would be allowed to board as would holders of diplomatic passports or government officials. ",1
"WASHINGTON (Reuters) - Hillary Clinton has one of the strongest resumes of anyone ever to run for U.S. president, with stints as first lady, senator and secretary of state, but she is also a polarizing figure and a Washington insider with decades of political baggage. Should Democrat Clinton, 69, defeat Republican Donald Trump, 70, in Tuesday’s election, she would become the first woman elected U.S. president, having already been the only first lady to win elected office and the first woman nominated for president by a major U.S. party. Clinton fell short in her first presidential bid in 2008, losing her party’s nomination to Barack Obama. Her time on the American political scene has come during an era of intense partisanship and gaping divisions in U.S. society. Americans hold dramatically differing views of Clinton. Clinton’s admirers consider her a tough, capable and sometimes inspirational leader who has endured unrelenting efforts by political enemies to chop her down. Her detractors consider her an unscrupulous and power-hungry opportunist. Clinton entered the 2016 race as her party’s odds-on favorite, but was an establishment figure, the ultimate insider with decades of political baggage, at a time when voters seemed enamored with outsiders. She staved off an unexpectedly stiff challenge from U.S. Senator Bernie Sanders, who describes himself as a democratic socialist, to claim the Democratic nomination in July. For decades Clinton has battled conservatives and Republican adversaries and weathered controversies including her husband Bill Clinton’s infidelity, a failed Republican effort to remove him from office, investigations into past business dealings and her use of a private email server as secretary of state. She famously complained in 1998 during her husband’s presidency about a “vast right-wing conspiracy.” Many Democrats back her for championing women's rights at home and abroad, social justice and access to healthcare, but opinion polls show a majority of U.S. voters do not trust her. [polling.reuters.com/#!poll/TM752Y15_2] Against Trump, she portrayed her candidacy as a bulwark against a unique threat that she said the real estate developer posed to American democracy. As President Obama’s secretary of state from 2009 to 2013, she grappled with civil wars in Syria and Libya, Iran’s nuclear program, China’s growing clout, Russian assertiveness, ending the Iraq war, winding down the Afghanistan war, and an unsuccessful bid to settle the Israeli-Palestinian conflict. Clinton was already running for president when, during a testy 11-hour congressional hearing in October 2015, she deflected Republican criticism of her handling of a 2012 attack by militants in Benghazi, Libya in which the U.S. ambassador died. That hearing and another in January 2013 while she was still secretary of state focused on allegations of State Department security lapses related to the attack. A mistrust of rivals and the media has long prompted Clinton to keep her guard up. “The truth is, through all these years of public service, the ‘service’ part has always come easier to me than the ‘public’ part,” Clinton said in accepting the 2016 Democratic nomination. “I get it that some people just don’t know what to make of me.” At the same convention, Obama cited her years of experience and said, “There has never been a man or woman, not me, not Bill - nobody more qualified than Hillary Clinton to serve as president of the United States.” Republicans have accused Clinton of breaking the law while corresponding through a private email server as secretary of state. In July, FBI Director James Comey called Clinton “extremely careless” in her handling of classified information by email, but Obama’s Justice Department accepted his recommendation not to bring criminal charges. “If I had to do it over again, I would, obviously, do it differently,” Clinton said during a Sept. 26 debate with Trump, referring to her use of the private server as a “mistake” for which she took responsibility. The controversy flared again on Oct. 28 when Comey told U.S. lawmakers the FBI was investigating a new trove of emails as part of its probe, but said their significance was unclear. Trump seized on the probe into Clinton’s email, deriding her as “Crooked Hillary,” saying he would seek to put her behind bars if elected and encouraging his supporters to chant “lock her up.” Clinton portrayed Trump as a racist hate-monger, a sexist and a tax-dodger enamored with Russian President Vladimir Putin and unfit to serve as president and commander in chief. “Such a nasty woman,” Trump retorted during their Oct. 19 debate when she suggested he would try to get out of paying the higher taxes she advocates for the wealthy. Born in Chicago on Oct. 26, 1947, Hillary Rodham Clinton was  the eldest of three children of a small-business owner father she called a “rock-ribbed, up-by-your-bootstraps, conservative Republican” and a mother who was a closet Democrat. She said she inherited her father’s distinctive laugh - she called it “a big rolling guffaw” - and Americans have heard it frequently.  She attended public schools, then enrolled in 1965 at all-female Wellesley College in Massachusetts, where she headed the Young Republicans Club.  In a Wellesley commencement address, she seized the spotlight by starting her speech with extemporaneous remarks challenging comments made by the preceding speaker, a U.S. senator. Her political views changed during the 1960s civil rights struggles and Vietnam War escalation. She attended the 1968 Republican convention that nominated Richard Nixon, but soon became a Democrat. At Yale Law School, she met a similarly ambitious fellow student from Arkansas, Bill Clinton, and they became a couple. She moved to Washington to work for a congressional panel in the impeachment drive against Nixon, who resigned as president in 1974 during the Watergate scandal. She moved to Arkansas to be with Bill, married him in 1975, and was hired by a top law firm. He jumped into politics, eventually being elected governor, at age 32, in 1978. She gave birth to the couple’s only child, daughter Chelsea, in 1980. As Arkansas’ first lady, she was a high-powered lawyer in the capital Little Rock and a Wal-Mart corporate board member. Most Americans were introduced to her during her husband’s bid for the 1992 Democratic presidential nomination. Bill Clinton said voters would get “two for the price of one” if they elected him. She unapologetically said she was not a woman who “stayed home and baked cookies.” After a woman named Gennifer Flowers accused Bill Clinton during the campaign of a sexual affair, Hillary Clinton appeared on TV with her husband and referred to singer Tammy Wynette’s song, “Stand by Your Man.” “You know, I’m not sitting here, some little woman standing by my man like Tammy Wynette,” she said, adding that she loved and respected her husband. “And you know, if that’s not enough for people, then heck, don’t vote for him,” she added.  Conservative critics painted her as a radical feminist and a threat to traditional family values. Bill Clinton defeated incumbent Republican President George H.W. Bush in November 1992. As first lady from 1993 to 2001, she was unusually exertive, diving into policy matters unlike many of her predecessors. Critics assailed her failed effort to win congressional passage of healthcare reform, deriding it as “Hillarycare.” At a 1995 U.N. conference in China on women, she declared that “human rights are women’s rights and women’s rights are human rights.”  She and her husband faced a long investigation into past business dealings but ultimately no criminal charges were brought. A real estate venture known as Whitewater faced scrutiny, spawning an independent counsel investigation that later encompassed Bill Clinton’s sexual relationship with a White House intern named Monica Lewinsky. Deputy White House Counsel Vince Foster, a figure in the Whitewater controversy and a close friend of the Clintons from Arkansas, was found dead of a gunshot in 1993. His death was ruled a suicide. In a 2003 memoir, Hillary Clinton blasted “conspiracy theorists and investigators trying to prove that Vince was murdered to cover up what he ‘knew about Whitewater.’”  In 2000, the independent counsel investigation concluded there was insufficient evidence to show the Clintons had been involved in any criminal behavior related to Whitewater. In December 1998, the Republican-led House of Representatives voted to impeach a president for only the second time in U.S. history, charging Bill Clinton with “high crimes and misdemeanors” for allegedly lying under oath and obstructing justice to cover up his relationship with Lewinsky. The Republican-led Senate acquitted Clinton in February 1999. Hillary Clinton called the impeachment an abuse of power by Republicans with a “Soviet-style show trial” and condemned what she called “an attempted congressional coup d’etat.” She also said she “wanted to wring Bill’s neck” for the affair and upbraided him privately. Ultimately, she said, she decided she still loved him and remained after they went through counseling. “All I know is that no one understands me better and no one can make me laugh the way Bill does,” she wrote in her 2003 book “Living History.” Hillary Clinton soon launched her own bid for elected office. She bought a house in the town of Chappaqua to officially become a New York resident. She won election as a U.S. senator the same month her husband left office in January 2001. She served until 2009. She entered the race for the 2008 Democratic presidential nomination as the front-runner, but then-senator Obama won the party’s nomination and beat Republican John McCain to become the first black president. In 2016, Obama campaigned vigorously for her against Trump. “What sets Hillary apart is that through it all, she just keeps on going, and she doesn’t stop caring, and she doesn’t stop trying. And she never stops fighting for us, even if we haven’t always appreciated it,” Obama told a September rally. ",1
"BEIRUT (Reuters) - The main Syrian opposition body said on Thursday a Russian-sponsored Syrian peace conference later this month represented a deviation from U.N.-led diplomacy and an attempt to rehabilitate President Bashar al-Assad s government.  We, in the High Negotiations Committee (HNC), insist on rejecting discussion of Syria s future outside the legal, U.N. framework,  the HNC said in a statement sent to Reuters. ",1
"MEXICO CITY (Reuters) - A newly unveiled presidential contender for Mexico s ruling party attacked his main leftist rival on Tuesday, accusing him of being obsessed by power, afraid of debate and unable to tackle corruption when he held public office. Jose Antonio Meade, who resigned as finance minister on Monday to run for the Institutional Revolutionary Party (PRI), sought to discredit former Mexico City mayor Andres Manuel Lopez Obrador, the early front-runner in the July 2018 election.  I m not afraid of Andres Manuel, I m sure I m going to beat him ... because there s a fundamental difference,  Meade told Mexican radio.  What he s about is hunger for power, and with me it s about wanting to serve and construct.  Graft scandals have battered the PRI s credibility under President Enrique Pena Nieto, and senior officials regard Meade as a strong candidate because he has avoided the taint of corruption in office - and does not belong to the party. The PRI does not begin registering candidates until Dec. 3 and will not elect its contender until Feb. 18. However, all the indications are that Meade will run to replace Pena Nieto, who is constitutionally barred from seeking re-election. Lopez Obrador, runner-up in the past two elections, has spent years railing against graft, which promises to be a key campaign issue. Right after Meade signaled his intention to run, Lopez Obrador branded the PRI as corrupt and predictable. Meade offered little detail of how he planned to root out corruption beyond pledging to strengthen institutions, echoing the rhetoric of Pena Nieto, whose approval ratings plumbed multi-year lows, partly due to failure to tackle the issue. Instead Meade, 48, accused Lopez Obrador of seeking to avoid debate, and argued that his rival failed to root out corruption when he had the chance, as mayor of the capital.  Whoever thinks that the answers to Mexico s problems are about one person ... (or) are about being messianic ... is simplifying the complexity of building institutions that give us a nation of laws,  he said in another radio interview. Meade, who has held most of the top cabinet jobs across two rival administrations, was at pains to stress his honesty, and said he had no skeletons in his closet.  That s why I feel very proud to look my children in the eyes, with them knowing that their dad has worked for Mexico with integrity and honor,  he said. ",1
"ISTANBUL (Reuters) - Turkey appealed to northern Iraq s Kurdish region on Friday to drop plans for an independence referendum, saying it would threaten security and force Ankara to slap sanctions on a neighbor and trading partner. Turkish government spokesman Bekir Bozdag told a news conference that  all options were on the table  regarding its response to the referendum, although he stopped short of giving details on what sanctions could entail.  It is not possible for us to accept the postponing of the referendum either. We demand a total cancellation, so that we won t have to impose sanctions,  Bozdag told reporters. Bozdag s comments followed back-to-back meetings of Turkey s cabinet and National Security Council, both of which were chaired by President Tayyip Erdogan. The president has also said parliament will convene on Saturday to discuss the response to the referendum. Earlier, the council called on the president of the northern Iraqi Kurdish region, Massoud Barzani, to stop the referendum. The council said Turkey retained the rights defined in bilateral and international agreements if the vote were held. It did not elaborate on the nature of those rights.  Turkey, home to the largest Kurdish population in the region and fighting a Kurdish insurgency, has warned that any breakup of neighboring Iraq or Syria could lead to a global conflict. Turkish Prime Minister Binali Yildirim said the referendum was a matter of national security for the country and Ankara would never accept a change of status in Iraq or Syria.  An action that will change the status in Syria and Iraq is an unacceptable result for Turkey, and we will do what is necessary,  Yildirim said. Erdogan has threatened to impose sanctions against Kurdish northern Iraq.  On Monday, the Turkish army launched a highly visible military drill near the Habur border crossing, which military sources said was due to last until Sept. 26, a day after the planned referendum. Turkey has for years been northern Iraq s main link to the outside world. It has built strong trade ties with the semi-autonomous region, which exports hundreds of thousands of barrels of oil per day through Turkey to international markets. ",1
"WASHINGTON (Reuters) - Republican presidential candidate Donald Trump said he had narrowed his potential vice presidential choices to five or six experienced politicians, the Associated Press reported on Tuesday. Trump, the presumptive Republican nominee, told AP in an interview that he had not ruled out New Jersey Governor Chris Christie, a former rival now supporting Trump’s bid for the White House. “I have a list of people that I would like,” Trump was quoted as saying, adding he wanted his running mate to have political experience to help him “with legislation, getting things through” Washington if he wins the Nov. 8 presidential election. The New York billionaire businessman also said choosing someone who previously held elected office would make it easier to do background checks, in part because that person would have already been checked out by voters, the news media and to some extent, the government, according to the AP. “For the most part, they’ve been vetted over the last 20 years,” it quoted him as saying.  Trump’s campaign manager, Corey Lewandowski, is heading up the vetting effort, a campaign aide said on Tuesday. The vetting group includes former rival Ben Carson and Trump himself, the AP quoted the billionaire businessman as saying. ",1
"MUNICH (Reuters) - A spokesman for Bavaria s Christian Social Union (CSU) denied a German media report on Thursday that Horst Seehofer is to stand down as state premier and hand over to rival Markus Soeder, but stay on as head of the Christian Social Union (CSU). Broadcaster Bayerische Rundfunk, citing no sources, had reported the move. A shakeup has been widely expected as senior CSU members meet on Thursday. But a spokesman for the CSU said the media report was  absolutely wrong . Any changes, which would come as Germany struggles to find a way out of a political crisis caused by the collapse of coalition talks on Sunday night, could end a longstanding power struggle within the CSU, sister party to Chancellor Angela Merkel s Christian Democrats (CDU).  ",1
"MOSCOW (Reuters) - Russia and China agreed that the North Korean and Syrian crises should be resolved by diplomatic means, Russia s foreign ministry said in a statement on Monday. It said that Russian Foreign Minister Sergei Lavrov and his Chinese counter-part, Wang Yi, discussed the crises during the United Nations General Assembly. ",1
"ABOARD AIR FORCE ONE (Reuters) - The White House said on Tuesday it does not know where President-elect Donald Trump got his figure of more than $4 billion to replace the Air Force One plane that transports presidents, a spokesman said on Tuesday. Trump urged the federal government on Tuesday to cancel an order with Boeing Co to develop a new Air Force One, saying costs were more than $4 billion and “out of control.” “Some of the statistics that have been cited, shall we say, don’t appear to reflect the nature of the financial arrangement between Boeing and the Department of Defense,” White House spokesman Josh Earnest told reporters. ",1
"MANCHESTER, England (Reuters) - Besides her own diminished authority, Prime Minister Theresa May has been forced to contend with two major distractions in Manchester that threaten to rip her ruling Conservative Party apart: Brexit and her ambitious foreign minister, Boris Johnson. Weakened by her bet on a snap election which lost her party its majority in parliament, May had said she wanted to use her party s annual conference to showcase her pledge to make the economy work for ordinary people. Even before the conference opened, Johnson, who led the leave campaign in last year s EU referendum, provoked the ire of cabinet colleagues by repeatedly attempting to portray himself as the champion of a genuine  bold Brexit . May said her cabinet was united behind her Brexit stance but when asked whether Johnson was unsackable, she laughed and sidestepped the question. Her finance minister, Philip Hammond, said there were different views on Brexit in the cabinet. Arriving in Manchester, in northern England, Johnson said with a smile he was right behind May. He later told Reuters he was completely loyal to the prime minister and was not seeking to overshadow her at the conference, where he is popular with many activists.  I am enjoying the conference very much and the prime minister just gave a great speech to the business lunch,  Johnson said. When asked if he was seeking to overshadow May, he said:  Absolutely not.   Boris, as he is known in Britain, repeatedly upstaged former prime minister David Cameron at party conferences though after the shock referendum result sank Cameron s career, Johnson unexpectedly dropped out of the race to be leader. May won the leadership and appointed Johnson as her foreign minister, provoking consternation in European capitals who were angry at his rhetoric - including comparing the goals of the EU to those of Adolf Hitler and Napoleon. The chair of the Treasury Select Committee, Nicky Morgan, said Johnson should be fired if he could not be loyal to May.  If he can t, sort of, keep schtum about his own views, if he can t give up the oxygen of publicity, because he will be delighted that everybody is talking about him right now, if he can t stop setting down arbitrary red lines, then yes, he has to go,  she told the BBC.  And the chief whip, or the prime minister, has to deliver that message.  Divisions over Europe, which helped sink the Conservative premierships of Margaret Thatcher, John Major and Cameron, so dominate the party that almost no new policies have been announced. Those that have included a pledge to help make graduates with student debt 30 pounds ($40) a month better off, a consultation on recycling plastic bottles and some money for a railway.  It s the pro-Brexit lot versus the anti-Boris lot,  said one Conservative Party member who asked not to be named.  They re both positioning to get control of the party machine if something happens to the PM. It s a very strange atmosphere.   If we get down to a leadership contest, it will be unlike anything we ve seen for a long time   both sides will be scrapping to the death,  the member said. Many Conservatives privately say they fear a leadership contest would pave the way for an election victory by Labour leader Jeremy Corbyn, who Hammond cast as a Marxist seeking to impose a socialist fantasy on Britain. At the opening of the conference at a former railway station, tens of thousands of people marched through Manchester chanting  Bollocks to Brexit  and waving the gold stars of the European Union flag. At the front of the demonstration, a lorry carried a multi-headed chimera with the faces of May and three leading Brexit campaigners: Johnson; Environment Secretary Michael Gove and Brexit Secretary David Davis.  Brexit is a monstrosity,  a sign read.  Let s Stop It!  May, now one of the weakest British leaders of recent times, has just over a year to negotiate the terms of the divorce from the European Union and the outlines of the future relationship before Britain is due to leave in late March 2019.  Both sides need an agreement to keep trade flowing between the world s biggest trading bloc and the fifth largest global economy, though some diehard Brexiteers in her party are calling for her to leave without a deal. Many business leaders fear a disorderly exit that would weaken the West, imperil Britain s $2.5 trillion economy and undermine London s position as the only financial center to rival New York.  The Conservatives are in trouble and they know it: there is a sense of vacuum at the top and that tends to infect a conference,  Matthew Parris, a columnist for The Times and former Conservative lawmaker, told Reuters.  May s leadership looks unsustainable but equally all possible challengers look implausible,  said Parris.  Boris has his supporters and he has energized those supporters but he has pissed off an awful lot more including many of his parliamentary colleagues who are spitting.  ",1
"WASHINGTON (Reuters) - Tennessee Governor Bill Haslam on Thursday endorsed U.S. Senator Marco Rubio of Florida for the Republican party’s presidential nomination. “With Marco standing next to Hillary Clinton on a debate stage, the choice between the future and the past will be clear to every American. Marco has the innovative policy agenda to reclaim the American Dream for all our people, and his conservative ideas will bring the Republican Party – and America – into the future,” Haslam, a popular second-term Republican governor, said in a statement. Rubio and Senator Ted Cruz of Texas have been trailing real estate billionaire Donald Trump in most polls in the race to represent the party in the Nov. 8 presidential election.    (Reporting by Eric Walsh; Editing by Susan Heavey) This article was funded in part by SAP. It was independently created by the Reuters editorial staff. SAP had no editorial involvement in its creation or production.",1
